0,1,2,3,4,5,6
1.4692774966273492,-0.33656929373249284,-0.8540660415969575,-0.6095887942770148,0.42763417659880465,-0.892696437200117,1.3750353850895203
-1.1949935931588476,-0.33656929373249284,-0.9040136148295335,-1.0805280313749024,-0.8349445732230908,1.3821872742036694,0.4576201594348544
-1.1572442692557283,-0.33656929373249284,-0.9040136148295335,-1.484190234601614,-0.059676919823681326,-0.892696437200117,1.3592178811989226
0.3724691590018604,1.3255012926008058,0.4445708624497046,0.5341207815320589,0.3334945329717335,-0.7022876684042055,-1.5986553463428448
0.5740297692001662,-0.33656929373249284,0.6943087286125276,0.33228967991868397,0.17844100229185159,-0.6120940410798265,1.58066293566729
0.3191352518359857,-0.33656929373249284,0.24478056951945762,0.33228967991868397,-0.9180089646587418,0.7408103687858618,-0.8235976557035581
1.322089765812435,1.3255012926008058,-1.3535417739226034,-0.8114198958903898,-0.38639685947057534,0.41010040192980496,0.6632477100126243
1.0159392857174139,-0.33656929373249284,0.39462328921715706,1.1396140863721456,0.6436015943314973,-0.7824597815814311,-1.5195678268898565
-0.5207006239902885,-0.33656929373249284,0.8441514483102269,0.6013978154031584,0.3833331678331241,-0.7022876684042055,0.8214227489186012
-1.0422646771838426,-0.33656929373249284,-0.754170895131834,-1.2150820991171396,0.6380639682357873,-1.2935570030862469,-1.5037503229992586
0.29593153897810515,-0.33656929373249284,0.7442563018451035,0.7359518831454339,-0.441773120427676,0.5103155434013374,-0.17507999618905304
-1.67742302615926,-0.33656929373249284,-0.80411846836441,-1.147805065246002,-0.5857513989161378,2.2340159767116954,-1.393027795765075
-0.8393187706955141,-0.33656929373249284,-0.5044330289690111,-0.8786969297615275,0.9260205252127107,-1.1432342908789481,1.5490279278860948
0.30943817780582666,-1.9986398800657916,0.39462328921715706,0.33228967991868397,0.23935488934466234,-0.892696437200117,1.3434003773083247
1.5645166165664113,-0.33656929373249284,-0.4544854557364352,0.19773561217644675,-0.441773120427676,0.6706597697557896,-0.38070754676682295
0.4753274085360474,-1.9986398800657916,0.044990276589210655,-0.27320362492140265,-0.41962261604483575,0.5103155434013374,0.07800006606050992
0.9740340729442267,-0.33656929373249284,-0.05490486987594123,0.8705059508876711,-0.020913537153710852,-0.1911904468993898,0.8214227489186012
1.6510976346928312,-0.33656929373249284,-0.6043281754341346,-0.1386495571791654,-0.16489181564217262,-0.38159921569530136,-0.8077801518129605
-0.1324713387114211,-0.33656929373249284,1.4934699003335723,0.8032289170165334,1.0866116819883027,-1.3937721445577793,1.3592178811989226
1.2289285903084073,-0.33656929373249284,-0.8540660415969575,-0.6768658281481525,-0.7241920513088895,0.5403800858427968,-0.15926249229845535
1.4820914873100592,-0.33656929373249284,-0.9040136148295335,-0.6768658281481525,-1.0287614865729433,1.7830478400897993,-0.3016200273138345
0.6450262040638306,-1.9986398800657916,0.4445708624497046,0.8705059508876711,-1.349943800124127,1.8932844957084851,-0.49143007400100674
0.5227738064693256,-0.33656929373249284,0.5444660089148565,0.06318154443420954,0.7045154813843081,-1.283535488939094,-1.076677717953121
1.374038376688287,1.3255012926008058,-1.5533320668528787,-1.6860213362149892,-1.1450516345828547,1.1116063922305321,0.20454009718529143
0.5664106396050412,-0.33656929373249284,0.7442563018451035,0.33228967991868397,2.149835892364636,-1.7645681680024499,0.6474302061220266
1.6670285420280926,-0.33656929373249284,-0.80411846836441,-0.5423117604059153,0.39440842002454424,-0.7624167532871251,1.3592178811989226
-1.6628774151140213,-0.33656929373249284,-0.80411846836441,-0.8786969297615275,-0.08736505030223167,-0.3916207298424547,0.28362761663827984
0.09229298434476525,1.3255012926008058,1.7432077664963952,1.946938492825607,0.4387094287902248,-0.9628470362301901,0.3468976322006706
-1.071009575201814,-0.33656929373249284,-0.9040136148295335,-1.3496361668593768,0.6602144726186275,-1.002933092818803,-1.6619253619052357
-1.4869447862811358,-0.33656929373249284,-1.2536466274574798,-0.8114198958903898,-0.3420958507048948,-0.10099681957501074,0.29944512052887756
-0.04969988538256358,-0.33656929373249284,1.793155339728971,1.610553323469995,-0.6688157903517888,0.6005091707257165,0.3152626244194752
0.9774973136692835,-0.33656929373249284,-0.004957296643365287,0.9377829847587706,-0.3088700941306344,0.5604231141371037,1.2484953539647388
-1.2860768242278413,1.3255012926008058,-0.6542757486667106,-0.1386495571791654,-1.084137747530044,1.3621442459093633,0.41016764776306136
1.4481517282045027,1.3255012926008058,-1.053856334527233,-0.6768658281481525,-0.048601667632261196,0.0894119492209008,-1.0450427101719257
-0.13662722758148926,1.3255012926008058,1.5434174735661481,0.9377829847587706,1.6182237871764693,-1.6743745406780703,0.8372402528091989
-0.6523037715424469,1.3255012926008058,0.044990276589210655,-0.34048065879254036,-0.4251602421405458,0.27982071801681235,-0.9185026790471443
1.656638819852922,-0.33656929373249284,-0.754170895131834,-0.4750347265347776,0.46639755926877513,-0.6922661542570521,0.014730050498119185
-0.35758198584011314,-0.33656929373249284,1.1438368877056257,0.8705059508876711,-0.5525256423418774,0.1796055765452799,-0.19089750007965073
1.7013146252061548,1.3255012926008058,-0.754170895131834,-0.945973963632627,-0.8570950776059311,1.442316359086589,-1.0134077023907304
1.1447718406895269,-0.33656929373249284,-0.6542757486667106,-0.20592659105030314,0.7100531074800182,-0.9628470362301901,-0.2541675156420415
-0.2142038198227616,1.3255012926008058,1.09388931447305,0.06318154443420954,0.18397862838756165,-0.5419434420497534,-1.440480307436868
-1.289886389025404,-0.33656929373249284,-0.754170895131834,-0.27320362492140265,-0.6632781642560788,0.1495410341038204,-0.04853996506427156
-0.22736413457797744,-1.9986398800657916,0.9939941680079264,-0.1386495571791654,-1.433008191559778,1.732940269354033,0.6157951983408313
0.6931652501421202,1.3255012926008058,0.1948329962868817,0.26501264604754626,0.02892509770767976,-0.3715777015481487,-1.3772102918744773
-0.39013644865564706,-0.33656929373249284,1.2437320341707494,1.0050600186299083,0.7654293684371188,-1.0831052059960289,-0.934320182937742
0.25541162249494054,-1.9986398800657916,1.09388931447305,1.2068911202432833,-1.1561268867742749,2.2440374908588487,-1.2190352529685002
1.4398399504643664,-0.33656929373249284,-1.1537514809923564,-0.8114198958903898,1.9781694833976238,-1.5541163709122314,1.232677850074141
-0.9020034278190422,1.3255012926008058,-0.4544854557364352,-0.945973963632627,-0.2202680765992733,0.5103155434013374,1.2168603461835434
-1.0384551123862802,-0.33656929373249284,-0.7042233218992581,-1.0805280313749024,-0.29779484193921424,0.2898422321639657,-1.1083127257343166
